data_coleta,media_id,marca,angulo,formato,publicado_em,dias,metrica,valor,coletado_em
2026-09-19,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,8,saved,0,2026-09-19T21:14:12+00:00
2026-09-19,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,8,shares,0,2026-09-19T21:14:12+00:00
2026-09-19,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,8,total_interactions,0,2026-09-19T21:14:12+00:00
2026-09-19,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,8,views,0,2026-09-19T21:14:12+00:00
2026-09-19,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,11,comments,0,2026-09-19T21:14:12+00:00
2026-09-19,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,11,ig_reels_avg_watch_time,16083,2026-09-19T21:14:12+00:00
2026-09-19,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,11,likes,0,2026-09-19T21:14:12+00:00
2026-09-19,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,11,reach,1,2026-09-19T21:14:12+00:00
2026-09-19,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,11,saved,0,2026-09-19T21:14:12+00:00
2026-09-19,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,11,shares,0,2026-09-19T21:14:12+00:00
2026-09-19,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,11,total_interactions,0,2026-09-19T21:14:12+00:00
2026-09-19,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,11,views,4,2026-09-19T21:14:12+00:00
2026-09-19,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,4,comments,0,2026-09-19T21:14:12+00:00
2026-09-19,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,4,ig_reels_avg_watch_time,14602,2026-09-19T21:14:12+00:00
2026-09-19,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,4,likes,0,2026-09-19T21:14:12+00:00
2026-09-19,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,4,reach,1,2026-09-19T21:14:12+00:00
2026-09-19,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,4,saved,0,2026-09-19T21:14:12+00:00
2026-09-19,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,4,shares,0,2026-09-19T21:14:12+00:00
2026-09-19,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,4,total_interactions,0,2026-09-19T21:14:12+00:00
2026-09-19,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,4,views,3,2026-09-19T21:14:12+00:00
2026-09-19,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,8,comments,0,2026-09-19T21:14:12+00:00
2026-09-19,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,8,ig_reels_avg_watch_time,19823,2026-09-19T21:14:12+00:00
2026-09-19,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,8,likes,0,2026-09-19T21:14:12+00:00
2026-09-19,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,8,reach,0,2026-09-19T21:14:12+00:00
2026-09-19,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,8,saved,0,2026-09-19T21:14:12+00:00
2026-09-19,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,8,shares,0,2026-09-19T21:14:12+00:00
2026-09-19,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,8,total_interactions,0,2026-09-19T21:14:12+00:00
2026-09-19,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,8,views,0,2026-09-19T21:14:12+00:00
2026-09-19,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,8,comments,0,2026-09-19T21:14:12+00:00
2026-09-19,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,8,ig_reels_avg_watch_time,8236,2026-09-19T21:14:12+00:00
2026-09-19,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,8,likes,0,2026-09-19T21:14:12+00:00
2026-09-19,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,8,reach,0,2026-09-19T21:14:12+00:00
2026-09-19,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,8,saved,0,2026-09-19T21:14:12+00:00
2026-09-19,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,8,shares,0,2026-09-19T21:14:12+00:00
2026-09-19,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,8,total_interactions,0,2026-09-19T21:14:12+00:00
2026-09-19,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,8,views,0,2026-09-19T21:14:12+00:00
2026-09-19,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,7,comments,0,2026-09-19T21:14:12+00:00
2026-09-19,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,7,ig_reels_avg_watch_time,4514,2026-09-19T21:14:12+00:00
2026-09-19,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,7,likes,0,2026-09-19T21:14:12+00:00
2026-09-19,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,7,reach,74,2026-09-19T21:14:12+00:00
2026-09-19,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,7,saved,0,2026-09-19T21:14:12+00:00
2026-09-19,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,7,shares,0,2026-09-19T21:14:12+00:00
2026-09-19,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,7,total_interactions,0,2026-09-19T21:14:12+00:00
2026-09-19,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,7,views,81,2026-09-19T21:14:12+00:00
2026-09-20,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,11,comments,0,2026-09-20T21:14:32+00:00
2026-09-20,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,11,ig_reels_avg_watch_time,2439,2026-09-20T21:14:32+00:00
2026-09-20,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,11,likes,1,2026-09-20T21:14:32+00:00
2026-09-20,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,11,reach,45,2026-09-20T21:14:32+00:00
2026-09-20,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,11,saved,0,2026-09-20T21:14:32+00:00
2026-09-20,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,11,shares,0,2026-09-20T21:14:32+00:00
2026-09-20,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,11,total_interactions,1,2026-09-20T21:14:32+00:00
2026-09-20,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,11,views,49,2026-09-20T21:14:32+00:00
2026-09-20,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,12,comments,0,2026-09-20T21:14:32+00:00
2026-09-20,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,12,ig_reels_avg_watch_time,7724,2026-09-20T21:14:32+00:00
2026-09-20,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,12,likes,0,2026-09-20T21:14:32+00:00
2026-09-20,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,12,reach,1,2026-09-20T21:14:32+00:00
2026-09-20,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,12,saved,0,2026-09-20T21:14:32+00:00
2026-09-20,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,12,shares,0,2026-09-20T21:14:32+00:00
2026-09-20,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,12,total_interactions,0,2026-09-20T21:14:32+00:00
2026-09-20,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,12,views,1,2026-09-20T21:14:32+00:00
2026-09-20,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,8,comments,0,2026-09-20T21:14:32+00:00
2026-09-20,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,8,ig_reels_avg_watch_time,5349,2026-09-20T21:14:32+00:00
2026-09-20,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,8,likes,0,2026-09-20T21:14:32+00:00
2026-09-20,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,8,reach,6,2026-09-20T21:14:32+00:00
2026-09-20,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,8,saved,0,2026-09-20T21:14:32+00:00
2026-09-20,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,8,shares,0,2026-09-20T21:14:32+00:00
2026-09-20,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,8,total_interactions,0,2026-09-20T21:14:32+00:00
2026-09-20,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,8,views,6,2026-09-20T21:14:32+00:00
2026-09-20,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,9,comments,0,2026-09-20T21:14:32+00:00
2026-09-20,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,9,ig_reels_avg_watch_time,4406,2026-09-20T21:14:32+00:00
2026-09-20,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,9,likes,0,2026-09-20T21:14:32+00:00
2026-09-20,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,9,reach,0,2026-09-20T21:14:32+00:00
2026-09-20,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,9,saved,0,2026-09-20T21:14:32+00:00
2026-09-20,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,9,shares,0,2026-09-20T21:14:32+00:00
2026-09-20,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,9,total_interactions,0,2026-09-20T21:14:32+00:00
2026-09-20,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,9,views,0,2026-09-20T21:14:32+00:00
2026-09-20,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,12,comments,0,2026-09-20T21:14:32+00:00
2026-09-20,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,12,ig_reels_avg_watch_time,16083,2026-09-20T21:14:32+00:00
2026-09-20,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,12,likes,0,2026-09-20T21:14:32+00:00
2026-09-20,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,12,reach,1,2026-09-20T21:14:32+00:00
2026-09-20,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,12,saved,0,2026-09-20T21:14:32+00:00
2026-09-20,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,12,shares,0,2026-09-20T21:14:32+00:00
2026-09-20,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,12,total_interactions,0,2026-09-20T21:14:32+00:00
2026-09-20,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,12,views,4,2026-09-20T21:14:32+00:00
2026-09-20,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,5,comments,0,2026-09-20T21:14:32+00:00
2026-09-20,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,5,ig_reels_avg_watch_time,14602,2026-09-20T21:14:32+00:00
2026-09-20,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,5,likes,0,2026-09-20T21:14:32+00:00
2026-09-20,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,5,reach,1,2026-09-20T21:14:32+00:00
2026-09-20,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,5,saved,0,2026-09-20T21:14:32+00:00
2026-09-20,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,5,shares,0,2026-09-20T21:14:32+00:00
2026-09-20,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,5,total_interactions,0,2026-09-20T21:14:32+00:00
2026-09-20,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,5,views,3,2026-09-20T21:14:32+00:00
2026-09-20,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,9,comments,0,2026-09-20T21:14:32+00:00
2026-09-20,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,9,ig_reels_avg_watch_time,19823,2026-09-20T21:14:32+00:00
2026-09-20,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,9,likes,0,2026-09-20T21:14:32+00:00
2026-09-20,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,9,reach,0,2026-09-20T21:14:32+00:00
2026-09-20,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,9,saved,0,2026-09-20T21:14:32+00:00
2026-09-20,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,9,shares,0,2026-09-20T21:14:32+00:00
2026-09-20,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,9,total_interactions,0,2026-09-20T21:14:32+00:00
2026-09-20,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,9,views,0,2026-09-20T21:14:32+00:00
2026-09-20,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,9,comments,0,2026-09-20T21:14:32+00:00
2026-09-20,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,9,ig_reels_avg_watch_time,8236,2026-09-20T21:14:32+00:00
2026-09-20,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,9,likes,0,2026-09-20T21:14:32+00:00
2026-09-20,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,9,reach,0,2026-09-20T21:14:32+00:00
2026-09-20,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,9,saved,0,2026-09-20T21:14:32+00:00
2026-09-20,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,9,shares,0,2026-09-20T21:14:32+00:00
2026-09-20,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,9,total_interactions,0,2026-09-20T21:14:32+00:00
2026-09-20,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,9,views,0,2026-09-20T21:14:32+00:00
2026-09-20,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,8,comments,0,2026-09-20T21:14:32+00:00
2026-09-20,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,8,ig_reels_avg_watch_time,4514,2026-09-20T21:14:32+00:00
2026-09-20,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,8,likes,0,2026-09-20T21:14:32+00:00
2026-09-20,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,8,reach,74,2026-09-20T21:14:32+00:00
2026-09-20,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,8,saved,0,2026-09-20T21:14:32+00:00
2026-09-20,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,8,shares,0,2026-09-20T21:14:32+00:00
2026-09-20,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,8,total_interactions,0,2026-09-20T21:14:32+00:00
2026-09-20,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,8,views,81,2026-09-20T21:14:32+00:00
2026-09-21,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,12,comments,0,2026-09-21T21:14:53+00:00
2026-09-21,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,12,ig_reels_avg_watch_time,2439,2026-09-21T21:14:53+00:00
2026-09-21,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,12,likes,1,2026-09-21T21:14:53+00:00
2026-09-21,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,12,reach,45,2026-09-21T21:14:53+00:00
2026-09-21,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,12,saved,0,2026-09-21T21:14:53+00:00
2026-09-21,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,12,shares,0,2026-09-21T21:14:53+00:00
2026-09-21,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,12,total_interactions,1,2026-09-21T21:14:53+00:00
2026-09-21,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,12,views,49,2026-09-21T21:14:53+00:00
2026-09-21,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,13,comments,0,2026-09-21T21:14:53+00:00
2026-09-21,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,13,ig_reels_avg_watch_time,7724,2026-09-21T21:14:53+00:00
2026-09-21,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,13,likes,0,2026-09-21T21:14:53+00:00
2026-09-21,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,13,reach,1,2026-09-21T21:14:53+00:00
2026-09-21,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,13,saved,0,2026-09-21T21:14:53+00:00
2026-09-21,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,13,shares,0,2026-09-21T21:14:53+00:00
2026-09-21,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,13,total_interactions,0,2026-09-21T21:14:53+00:00
2026-09-21,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,13,views,1,2026-09-21T21:14:53+00:00
2026-09-21,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,9,comments,0,2026-09-21T21:14:53+00:00
2026-09-21,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,9,ig_reels_avg_watch_time,5349,2026-09-21T21:14:53+00:00
2026-09-21,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,9,likes,0,2026-09-21T21:14:53+00:00
2026-09-21,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,9,reach,6,2026-09-21T21:14:53+00:00
2026-09-21,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,9,saved,0,2026-09-21T21:14:53+00:00
2026-09-21,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,9,shares,0,2026-09-21T21:14:53+00:00
2026-09-21,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,9,total_interactions,0,2026-09-21T21:14:53+00:00
2026-09-21,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,9,views,6,2026-09-21T21:14:53+00:00
2026-09-21,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,10,comments,0,2026-09-21T21:14:53+00:00
2026-09-21,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,10,ig_reels_avg_watch_time,4406,2026-09-21T21:14:53+00:00
2026-09-21,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,10,likes,0,2026-09-21T21:14:53+00:00
2026-09-21,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,10,reach,0,2026-09-21T21:14:53+00:00
2026-09-21,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,10,saved,0,2026-09-21T21:14:53+00:00
2026-09-21,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,10,shares,0,2026-09-21T21:14:53+00:00
2026-09-21,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,10,total_interactions,0,2026-09-21T21:14:53+00:00
2026-09-21,18002295893795529,metro-de-bh,quem-esta-em-queda,reel,2026-09-11,10,views,0,2026-09-21T21:14:53+00:00
2026-09-21,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,13,comments,0,2026-09-21T21:14:53+00:00
2026-09-21,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,13,ig_reels_avg_watch_time,16083,2026-09-21T21:14:53+00:00
2026-09-21,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,13,likes,0,2026-09-21T21:14:53+00:00
2026-09-21,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,13,reach,1,2026-09-21T21:14:53+00:00
2026-09-21,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,13,saved,0,2026-09-21T21:14:53+00:00
2026-09-21,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,13,shares,0,2026-09-21T21:14:53+00:00
2026-09-21,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,13,total_interactions,0,2026-09-21T21:14:53+00:00
2026-09-21,18093109655554507,metro-de-bh,padrao,reel,2026-09-08,13,views,4,2026-09-21T21:14:53+00:00
2026-09-21,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,6,comments,0,2026-09-21T21:14:53+00:00
2026-09-21,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,6,ig_reels_avg_watch_time,14602,2026-09-21T21:14:53+00:00
2026-09-21,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,6,likes,0,2026-09-21T21:14:53+00:00
2026-09-21,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,6,reach,1,2026-09-21T21:14:53+00:00
2026-09-21,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,6,saved,0,2026-09-21T21:14:53+00:00
2026-09-21,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,6,shares,0,2026-09-21T21:14:53+00:00
2026-09-21,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,6,total_interactions,0,2026-09-21T21:14:53+00:00
2026-09-21,18095669867253904,metro-de-bh,quem-esta-subindo,reel,2026-09-15,6,views,3,2026-09-21T21:14:53+00:00
2026-09-21,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,10,comments,0,2026-09-21T21:14:53+00:00
2026-09-21,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,10,ig_reels_avg_watch_time,19823,2026-09-21T21:14:53+00:00
2026-09-21,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,10,likes,0,2026-09-21T21:14:53+00:00
2026-09-21,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,10,reach,0,2026-09-21T21:14:53+00:00
2026-09-21,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,10,saved,0,2026-09-21T21:14:53+00:00
2026-09-21,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,10,shares,0,2026-09-21T21:14:53+00:00
2026-09-21,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,10,total_interactions,0,2026-09-21T21:14:53+00:00
2026-09-21,18110686535327913,metro-de-bh,t1:mensal,reel,2026-09-11,10,views,0,2026-09-21T21:14:53+00:00
2026-09-21,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,10,comments,0,2026-09-21T21:14:53+00:00
2026-09-21,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,10,ig_reels_avg_watch_time,8236,2026-09-21T21:14:53+00:00
2026-09-21,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,10,likes,0,2026-09-21T21:14:53+00:00
2026-09-21,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,10,reach,0,2026-09-21T21:14:53+00:00
2026-09-21,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,10,saved,0,2026-09-21T21:14:53+00:00
2026-09-21,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,10,shares,0,2026-09-21T21:14:53+00:00
2026-09-21,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,10,total_interactions,0,2026-09-21T21:14:53+00:00
2026-09-21,18111726197008625,metro-de-bh,o-topo-e-a-base,reel,2026-09-10,10,views,0,2026-09-21T21:14:53+00:00
2026-09-21,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,9,comments,0,2026-09-21T21:14:53+00:00
2026-09-21,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,9,ig_reels_avg_watch_time,4514,2026-09-21T21:14:53+00:00
2026-09-21,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,9,likes,0,2026-09-21T21:14:53+00:00
2026-09-21,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,9,reach,74,2026-09-21T21:14:53+00:00
2026-09-21,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,9,saved,0,2026-09-21T21:14:53+00:00
2026-09-21,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,9,shares,0,2026-09-21T21:14:53+00:00
2026-09-21,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,9,total_interactions,0,2026-09-21T21:14:53+00:00
2026-09-21,18142362877585635,metro-de-bh,t1:doze_meses,reel,2026-09-12,9,views,81,2026-09-21T21:14:53+00:00
2026-09-22,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,13,comments,0,2026-09-22T21:13:58+00:00
2026-09-22,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,13,ig_reels_avg_watch_time,2439,2026-09-22T21:13:58+00:00
2026-09-22,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,13,likes,1,2026-09-22T21:13:58+00:00
2026-09-22,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,13,reach,45,2026-09-22T21:13:58+00:00
2026-09-22,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,13,saved,0,2026-09-22T21:13:58+00:00
2026-09-22,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,13,shares,0,2026-09-22T21:13:58+00:00
2026-09-22,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,13,total_interactions,1,2026-09-22T21:13:58+00:00
2026-09-22,17895393021392219,metro-de-bh,os-tres-horizontes,reel,2026-09-09,13,views,49,2026-09-22T21:13:58+00:00
2026-09-22,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,14,comments,0,2026-09-22T21:13:58+00:00
2026-09-22,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,14,ig_reels_avg_watch_time,7724,2026-09-22T21:13:58+00:00
2026-09-22,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,14,likes,0,2026-09-22T21:13:58+00:00
2026-09-22,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,14,reach,1,2026-09-22T21:13:58+00:00
2026-09-22,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,14,saved,0,2026-09-22T21:13:58+00:00
2026-09-22,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,14,shares,0,2026-09-22T21:13:58+00:00
2026-09-22,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,14,total_interactions,0,2026-09-22T21:13:58+00:00
2026-09-22,17901857445354820,metro-de-bh,contra-a-inflacao,reel,2026-09-08,14,views,1,2026-09-22T21:13:58+00:00
2026-09-22,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,10,comments,0,2026-09-22T21:13:58+00:00
2026-09-22,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,10,ig_reels_avg_watch_time,5349,2026-09-22T21:13:58+00:00
2026-09-22,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,10,likes,0,2026-09-22T21:13:58+00:00
2026-09-22,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,10,reach,6,2026-09-22T21:13:58+00:00
2026-09-22,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,10,saved,0,2026-09-22T21:13:58+00:00
2026-09-22,17980367396902015,metro-de-bh,t1:ano,reel,2026-09-12,10,shares,0,2026-09-22T21:13:58+00:00
